split,path,class_name,label
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1809.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1829.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0698.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0835.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3447.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2264.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1969.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2505.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4122.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2910.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2926.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3325.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1372.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2817.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2711.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1086.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1734.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4710.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4948.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2713.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3512.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0597.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2566.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3961.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2330.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2337.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4408.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4210.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1373.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1747.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2069.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1721.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0582.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4117.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4139.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2554.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1879.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1430.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4897.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0256.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2625.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2592.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0661.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1962.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2458.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1806.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2158.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4481.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3759.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2347.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1511.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4334.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0059.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3977.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3741.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0084.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1382.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4767.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3437.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1798.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4268.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3033.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2250.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3649.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3949.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2758.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4541.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1820.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4784.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3566.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4688.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3687.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1101.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1877.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4648.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4817.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3951.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4392.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3264.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1107.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4618.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4520.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4399.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4599.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0245.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2431.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2411.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1797.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4419.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4877.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3609.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2348.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1607.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0980.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1927.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3229.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3445.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1805.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3238.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3158.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2811.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1371.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3191.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4533.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3314.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1324.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1991.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1743.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3567.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3877.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2411.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2375.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1576.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0940.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0205.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1236.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3817.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0618.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4226.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3767.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3381.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0627.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0343.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2998.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1425.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4465.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1940.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3510.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4029.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1943.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2479.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4453.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0261.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1748.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4911.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0121.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2808.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0896.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3740.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1727.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4774.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0585.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4231.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1463.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0710.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0065.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1209.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1878.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0440.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4640.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0819.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2050.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3156.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1036.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3028.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1997.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2711.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1630.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1618.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3435.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1733.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3083.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0203.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3787.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1468.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4786.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1807.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1757.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0459.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1339.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1685.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0953.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1635.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3473.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3050.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2280.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4587.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2957.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4563.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3686.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3138.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0356.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2572.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3456.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0301.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0525.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2278.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3073.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4503.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1990.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1226.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0077.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2173.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1792.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0675.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0475.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2832.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4393.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2877.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0844.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2351.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1566.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4369.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3122.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3075.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4631.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4214.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2331.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2845.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0005.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2509.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2718.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1591.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1051.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3463.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1837.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4634.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0995.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1895.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1885.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4678.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4260.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0649.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1813.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4594.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4451.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2163.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0054.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2657.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4542.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2984.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2947.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1451.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1204.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2405.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4718.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0793.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2783.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2188.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1583.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4890.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3366.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3251.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3764.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3970.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2787.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2643.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4519.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3299.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0069.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0805.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1742.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4797.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4927.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3659.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0466.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0142.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0938.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3656.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2060.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3923.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1978.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1560.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4165.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3127.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1432.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4584.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1925.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0865.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4245.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0739.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3027.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0688.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3945.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0591.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2742.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3410.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3835.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2266.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4622.jpg,Tumor,1
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4019.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2319.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2469.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3275.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0014.jpg,Normal,0
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4499.jpg,Normal,0
test,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3932.jpg,Tumor,1
test,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2756.jpg,Normal,0
